hidden_layers,neurons,activation,epochs,learning_rate,batch_size,accuracy
3,64,linear,50,0.1,512,0.7853658536585366
3,64,linear,50,0.01,16,0.7951219512195122
3,64,linear,50,0.01,32,0.7853658536585366
3,64,linear,50,0.01,64,0.7951219512195122
3,64,linear,50,0.01,128,0.775609756097561
3,64,linear,50,0.01,256,0.8
3,64,linear,50,0.01,512,0.8
3,64,linear,50,0.001,16,0.8048780487804879
3,64,linear,50,0.001,32,0.7951219512195122
3,64,linear,50,0.001,64,0.8048780487804879
3,64,linear,50,0.001,128,0.7951219512195122
3,64,linear,50,0.001,256,0.7902439024390244
3,64,linear,50,0.001,512,0.7951219512195122
3,64,linear,50,0.0001,16,0.7951219512195122
3,64,linear,50,0.0001,32,0.7951219512195122
3,64,linear,50,0.0001,64,0.8048780487804879
3,64,linear,50,0.0001,128,0.7804878048780488
3,64,linear,50,0.0001,256,0.7902439024390244
3,64,linear,50,0.0001,512,0.8048780487804879
3,64,linear,100,10.0,16,0.7707317073170732
3,64,linear,100,10.0,32,0.7609756097560976
3,64,linear,100,10.0,64,0.7902439024390244
3,64,linear,100,10.0,128,0.7707317073170732
3,64,linear,100,10.0,256,0.751219512195122
3,64,linear,100,10.0,512,0.7609756097560976
3,64,linear,100,1.0,16,0.7804878048780488
3,64,linear,100,1.0,32,0.7560975609756098
3,64,linear,100,1.0,64,0.7170731707317073
3,64,linear,100,1.0,128,0.751219512195122
3,64,linear,100,1.0,256,0.6097560975609756
3,64,linear,100,1.0,512,0.7853658536585366
3,64,linear,100,0.1,16,0.7609756097560976
3,64,linear,100,0.1,32,0.7902439024390244
3,64,linear,100,0.1,64,0.7951219512195122
3,64,linear,100,0.1,128,0.7853658536585366
3,64,linear,100,0.1,256,0.7853658536585366
3,64,linear,100,0.1,512,0.7902439024390244
3,64,linear,100,0.01,16,0.7902439024390244
3,64,linear,100,0.01,32,0.7951219512195122
3,64,linear,100,0.01,64,0.7902439024390244
3,64,linear,100,0.01,128,0.7951219512195122
3,64,linear,100,0.01,256,0.8146341463414634
3,64,linear,100,0.01,512,0.7951219512195122
3,64,linear,100,0.001,16,0.8097560975609757
3,64,linear,100,0.001,32,0.7951219512195122
3,64,linear,100,0.001,64,0.7951219512195122
3,64,linear,100,0.001,128,0.7804878048780488
3,64,linear,100,0.001,256,0.7902439024390244
3,64,linear,100,0.001,512,0.8048780487804879
3,64,linear,100,0.0001,16,0.7951219512195122
3,64,linear,100,0.0001,32,0.7951219512195122
3,64,linear,100,0.0001,64,0.7951219512195122
3,64,linear,100,0.0001,128,0.8048780487804879
3,64,linear,100,0.0001,256,0.7951219512195122
3,64,linear,100,0.0001,512,0.7951219512195122
3,64,linear,250,10.0,16,0.7219512195121951
3,64,linear,250,10.0,32,0.7170731707317073
3,64,linear,250,10.0,64,0.7365853658536585
3,64,linear,250,10.0,128,0.7414634146341463
3,64,linear,250,10.0,256,0.7560975609756098
3,64,linear,250,10.0,512,0.7707317073170732
3,64,linear,250,1.0,16,0.6487804878048781
3,64,linear,250,1.0,32,0.7609756097560976
3,64,linear,250,1.0,64,0.7560975609756098
3,64,linear,250,1.0,128,0.7024390243902439
3,64,linear,250,1.0,256,0.7951219512195122
3,64,linear,250,1.0,512,0.697560975609756
3,64,linear,250,0.1,16,0.7073170731707317
3,64,linear,250,0.1,32,0.7414634146341463
3,64,linear,250,0.1,64,0.7951219512195122
3,64,linear,250,0.1,128,0.7902439024390244
3,64,linear,250,0.1,256,0.8
3,64,linear,250,0.1,512,0.7951219512195122
3,64,linear,250,0.01,16,0.7951219512195122
3,64,linear,250,0.01,32,0.7804878048780488
3,64,linear,250,0.01,64,0.8048780487804879
3,64,linear,250,0.01,128,0.7951219512195122
3,64,linear,250,0.01,256,0.7707317073170732
3,64,linear,250,0.01,512,0.7853658536585366
3,64,linear,250,0.001,16,0.7951219512195122
3,64,linear,250,0.001,32,0.7951219512195122
3,64,linear,250,0.001,64,0.7951219512195122
3,64,linear,250,0.001,128,0.7951219512195122
3,64,linear,250,0.001,256,0.7902439024390244
3,64,linear,250,0.001,512,0.8048780487804879
3,64,linear,250,0.0001,16,0.7902439024390244
3,64,linear,250,0.0001,32,0.7951219512195122
3,64,linear,250,0.0001,64,0.7951219512195122
3,64,linear,250,0.0001,128,0.7951219512195122
3,64,linear,250,0.0001,256,0.7951219512195122
3,64,linear,250,0.0001,512,0.7951219512195122
3,64,sigmoid,1,10.0,16,0.5024390243902439
3,64,sigmoid,1,10.0,32,0.5024390243902439
3,64,sigmoid,1,10.0,64,0.5024390243902439
3,64,sigmoid,1,10.0,128,0.5024390243902439
3,64,sigmoid,1,10.0,256,0.5024390243902439
3,64,sigmoid,1,10.0,512,0.4975609756097561
3,64,sigmoid,1,1.0,16,0.5024390243902439
3,64,sigmoid,1,1.0,32,0.4975609756097561
3,64,sigmoid,1,1.0,64,0.4975609756097561
3,64,sigmoid,1,1.0,128,0.5024390243902439
3,64,sigmoid,1,1.0,256,0.4975609756097561
3,64,sigmoid,1,1.0,512,0.4975609756097561
3,64,sigmoid,1,0.1,16,0.8048780487804879
3,64,sigmoid,1,0.1,32,0.751219512195122
3,64,sigmoid,1,0.1,64,0.5024390243902439
3,64,sigmoid,1,0.1,128,0.4975609756097561
3,64,sigmoid,1,0.1,256,0.5024390243902439
3,64,sigmoid,1,0.1,512,0.5024390243902439
3,64,sigmoid,1,0.01,16,0.8195121951219512
3,64,sigmoid,1,0.01,32,0.7609756097560976
3,64,sigmoid,1,0.01,64,0.5024390243902439
3,64,sigmoid,1,0.01,128,0.5024390243902439
3,64,sigmoid,1,0.01,256,0.4975609756097561
3,64,sigmoid,1,0.01,512,0.5024390243902439
3,64,sigmoid,1,0.001,16,0.5024390243902439
3,64,sigmoid,1,0.001,32,0.4975609756097561
3,64,sigmoid,1,0.001,64,0.4975609756097561
3,64,sigmoid,1,0.001,128,0.5024390243902439
3,64,sigmoid,1,0.001,256,0.4975609756097561
3,64,sigmoid,1,0.001,512,0.5024390243902439
3,64,sigmoid,1,0.0001,16,0.5024390243902439
3,64,sigmoid,1,0.0001,32,0.5024390243902439
3,64,sigmoid,1,0.0001,64,0.5024390243902439
3,64,sigmoid,1,0.0001,128,0.5024390243902439
3,64,sigmoid,1,0.0001,256,0.5024390243902439
3,64,sigmoid,1,0.0001,512,0.5024390243902439
3,64,sigmoid,10,10.0,16,0.4975609756097561
3,64,sigmoid,10,10.0,32,0.4975609756097561
3,64,sigmoid,10,10.0,64,0.5024390243902439
3,64,sigmoid,10,10.0,128,0.4975609756097561
3,64,sigmoid,10,10.0,256,0.5024390243902439
3,64,sigmoid,10,10.0,512,0.5024390243902439
3,64,sigmoid,10,1.0,16,0.5024390243902439
3,64,sigmoid,10,1.0,32,0.4975609756097561
3,64,sigmoid,10,1.0,64,0.5024390243902439
3,64,sigmoid,10,1.0,128,0.5024390243902439
3,64,sigmoid,10,1.0,256,0.4975609756097561
3,64,sigmoid,10,1.0,512,0.5024390243902439
3,64,sigmoid,10,0.1,16,0.8585365853658536
3,64,sigmoid,10,0.1,32,0.8682926829268293
3,64,sigmoid,10,0.1,64,0.848780487804878
3,64,sigmoid,10,0.1,128,0.8439024390243902
3,64,sigmoid,10,0.1,256,0.5024390243902439
3,64,sigmoid,10,0.1,512,0.7658536585365854
3,64,sigmoid,10,0.01,16,0.824390243902439
3,64,sigmoid,10,0.01,32,0.7853658536585366
3,64,sigmoid,10,0.01,64,0.8097560975609757
3,64,sigmoid,10,0.01,128,0.7951219512195122
3,64,sigmoid,10,0.01,256,0.7902439024390244
3,64,sigmoid,10,0.01,512,0.7560975609756098
3,64,sigmoid,10,0.001,16,0.7951219512195122
3,64,sigmoid,10,0.001,32,0.8
3,64,sigmoid,10,0.001,64,0.7902439024390244
3,64,sigmoid,10,0.001,128,0.7073170731707317
3,64,sigmoid,10,0.001,256,0.5024390243902439
3,64,sigmoid,10,0.001,512,0.7560975609756098
3,64,sigmoid,10,0.0001,16,0.6292682926829268
3,64,sigmoid,10,0.0001,32,0.5024390243902439
3,64,sigmoid,10,0.0001,64,0.5024390243902439
3,64,sigmoid,10,0.0001,128,0.4975609756097561
3,64,sigmoid,10,0.0001,256,0.5024390243902439
3,64,sigmoid,10,0.0001,512,0.5024390243902439
3,64,sigmoid,25,10.0,16,0.4975609756097561
3,64,sigmoid,25,10.0,32,0.4975609756097561
3,64,sigmoid,25,10.0,64,0.5024390243902439
3,64,sigmoid,25,10.0,128,0.4975609756097561
3,64,sigmoid,25,10.0,256,0.4975609756097561
3,64,sigmoid,25,10.0,512,0.5024390243902439
3,64,sigmoid,25,1.0,16,0.4975609756097561
3,64,sigmoid,25,1.0,32,0.5024390243902439
3,64,sigmoid,25,1.0,64,0.5024390243902439
3,64,sigmoid,25,1.0,128,0.4975609756097561
3,64,sigmoid,25,1.0,256,0.7707317073170732
3,64,sigmoid,25,1.0,512,0.4975609756097561
3,64,sigmoid,25,0.1,16,0.9170731707317074
3,64,sigmoid,25,0.1,32,0.7463414634146341
3,64,sigmoid,25,0.1,64,0.9658536585365853
3,64,sigmoid,25,0.1,128,0.9073170731707317
3,64,sigmoid,25,0.1,256,0.9170731707317074
3,64,sigmoid,25,0.1,512,0.8439024390243902
3,64,sigmoid,25,0.01,16,0.9512195121951219
3,64,sigmoid,25,0.01,32,0.8926829268292683
3,64,sigmoid,25,0.01,64,0.848780487804878
3,64,sigmoid,25,0.01,128,0.8146341463414634
3,64,sigmoid,25,0.01,256,0.8146341463414634
3,64,sigmoid,25,0.01,512,0.7951219512195122
3,64,sigmoid,25,0.001,16,0.7902439024390244
3,64,sigmoid,25,0.001,32,0.7951219512195122
3,64,sigmoid,25,0.001,64,0.8
3,64,sigmoid,25,0.001,128,0.8
3,64,sigmoid,25,0.001,256,0.7902439024390244
3,64,sigmoid,25,0.001,512,0.7560975609756098
3,64,sigmoid,25,0.0001,16,0.8
3,64,sigmoid,25,0.0001,32,0.775609756097561
3,64,sigmoid,25,0.0001,64,0.6829268292682927
3,64,sigmoid,25,0.0001,128,0.5024390243902439
3,64,sigmoid,25,0.0001,256,0.5024390243902439
3,64,sigmoid,25,0.0001,512,0.5024390243902439
3,64,sigmoid,50,10.0,16,0.5024390243902439
3,64,sigmoid,50,10.0,32,0.5024390243902439
3,64,sigmoid,50,10.0,64,0.5024390243902439
3,64,sigmoid,50,10.0,128,0.4975609756097561
3,64,sigmoid,50,10.0,256,0.5024390243902439
3,64,sigmoid,50,10.0,512,0.4975609756097561
3,64,sigmoid,50,1.0,16,0.4975609756097561
3,64,sigmoid,50,1.0,32,0.4975609756097561
3,64,sigmoid,50,1.0,64,0.5024390243902439
3,64,sigmoid,50,1.0,128,0.4975609756097561
3,64,sigmoid,50,1.0,256,0.4975609756097561
3,64,sigmoid,50,1.0,512,0.4975609756097561
3,64,sigmoid,50,0.1,16,0.4975609756097561
3,64,sigmoid,50,0.1,32,0.9317073170731708
3,64,sigmoid,50,0.1,64,0.9512195121951219
3,64,sigmoid,50,0.1,128,0.5024390243902439
3,64,sigmoid,50,0.1,256,0.926829268292683
3,64,sigmoid,50,0.1,512,0.8536585365853658
3,64,sigmoid,50,0.01,16,0.9853658536585366
3,64,sigmoid,50,0.01,32,0.8878048780487805
3,64,sigmoid,50,0.01,64,0.9853658536585366
3,64,sigmoid,50,0.01,128,0.8780487804878049
3,64,sigmoid,50,0.01,256,0.8585365853658536
3,64,sigmoid,50,0.01,512,0.7902439024390244
3,64,sigmoid,50,0.001,16,0.7902439024390244
3,64,sigmoid,50,0.001,32,0.7951219512195122
3,64,sigmoid,50,0.001,64,0.7902439024390244
3,64,sigmoid,50,0.001,128,0.7902439024390244
3,64,sigmoid,50,0.001,256,0.8
3,64,sigmoid,50,0.001,512,0.7853658536585366
3,64,sigmoid,50,0.0001,16,0.7951219512195122
3,64,sigmoid,50,0.0001,32,0.8
3,64,sigmoid,50,0.0001,64,0.7707317073170732
3,64,sigmoid,50,0.0001,128,0.7365853658536585
3,64,sigmoid,50,0.0001,256,0.5024390243902439
3,64,sigmoid,50,0.0001,512,0.5024390243902439
3,64,sigmoid,100,10.0,16,0.5024390243902439
3,64,sigmoid,100,10.0,32,0.5024390243902439
3,64,sigmoid,100,10.0,64,0.5024390243902439
3,64,sigmoid,100,10.0,128,0.4975609756097561
3,64,sigmoid,100,10.0,256,0.4975609756097561
3,64,sigmoid,100,10.0,512,0.5024390243902439
3,64,sigmoid,100,1.0,16,0.5024390243902439
3,64,sigmoid,100,1.0,32,0.5024390243902439
3,64,sigmoid,100,1.0,64,0.4975609756097561
3,64,sigmoid,100,1.0,128,0.5024390243902439
3,64,sigmoid,100,1.0,256,0.4975609756097561
3,64,sigmoid,100,1.0,512,0.4975609756097561
3,64,sigmoid,100,0.1,16,0.8536585365853658
3,64,sigmoid,100,0.1,32,0.9658536585365853
3,64,sigmoid,100,0.1,64,0.8731707317073171
3,64,sigmoid,100,0.1,128,0.9804878048780488
3,64,sigmoid,100,0.1,256,0.926829268292683
3,64,sigmoid,100,0.1,512,0.8829268292682927
3,64,sigmoid,100,0.01,16,0.9853658536585366
3,64,sigmoid,100,0.01,32,0.9853658536585366
3,64,sigmoid,100,0.01,64,0.9853658536585366
3,64,sigmoid,100,0.01,128,0.9658536585365853
3,64,sigmoid,100,0.01,256,0.9609756097560975
3,64,sigmoid,100,0.01,512,0.9121951219512195
3,64,sigmoid,100,0.001,16,0.8585365853658536
3,64,sigmoid,100,0.001,32,0.8146341463414634
3,64,sigmoid,100,0.001,64,0.7804878048780488
3,64,sigmoid,100,0.001,128,0.7951219512195122
3,64,sigmoid,100,0.001,256,0.8
3,64,sigmoid,100,0.001,512,0.7902439024390244
3,64,sigmoid,100,0.0001,16,0.7853658536585366
3,64,sigmoid,100,0.0001,32,0.7853658536585366
3,64,sigmoid,100,0.0001,64,0.8
3,64,sigmoid,100,0.0001,128,0.775609756097561
3,64,sigmoid,100,0.0001,256,0.751219512195122
3,64,sigmoid,100,0.0001,512,0.5024390243902439
3,64,sigmoid,250,10.0,16,0.5024390243902439
3,64,sigmoid,250,10.0,32,0.4975609756097561
3,64,sigmoid,250,10.0,64,0.4975609756097561
3,64,sigmoid,250,10.0,128,0.4975609756097561
3,64,sigmoid,250,10.0,256,0.4975609756097561
3,64,sigmoid,250,10.0,512,0.4975609756097561
3,64,sigmoid,250,1.0,16,0.4975609756097561
3,64,sigmoid,250,1.0,32,0.5024390243902439
3,64,sigmoid,250,1.0,64,0.4975609756097561
3,64,sigmoid,250,1.0,128,0.5024390243902439
3,64,sigmoid,250,1.0,256,0.5024390243902439
3,64,sigmoid,250,1.0,512,0.4975609756097561
3,64,sigmoid,250,0.1,16,0.8634146341463415
3,64,sigmoid,250,0.1,32,0.7853658536585366
3,64,sigmoid,250,0.1,64,0.9707317073170731
3,64,sigmoid,250,0.1,128,0.9853658536585366
3,64,sigmoid,250,0.1,256,0.9073170731707317
3,64,sigmoid,250,0.1,512,0.9804878048780488
3,64,sigmoid,250,0.01,16,0.9853658536585366
3,64,sigmoid,250,0.01,32,0.9853658536585366
3,64,sigmoid,250,0.01,64,0.9853658536585366
3,64,sigmoid,250,0.01,128,0.9853658536585366
3,64,sigmoid,250,0.01,256,0.9853658536585366
3,64,sigmoid,250,0.01,512,0.9853658536585366
3,64,sigmoid,250,0.001,16,0.9853658536585366
3,64,sigmoid,250,0.001,32,0.9853658536585366
3,64,sigmoid,250,0.001,64,0.9121951219512195
3,64,sigmoid,250,0.001,128,0.8439024390243902
3,64,sigmoid,250,0.001,256,0.7853658536585366
3,64,sigmoid,250,0.001,512,0.8048780487804879
3,64,sigmoid,250,0.0001,16,0.7902439024390244
3,64,sigmoid,250,0.0001,32,0.7902439024390244
3,64,sigmoid,250,0.0001,64,0.7902439024390244
3,64,sigmoid,250,0.0001,128,0.7951219512195122
3,64,sigmoid,250,0.0001,256,0.8097560975609757
3,64,sigmoid,250,0.0001,512,0.7707317073170732
3,64,relu,1,10.0,16,0.47317073170731705
3,64,relu,1,10.0,32,0.47804878048780486
3,64,relu,1,10.0,64,0.4975609756097561
3,64,relu,1,10.0,128,0.7073170731707317
3,64,relu,1,10.0,256,0.4975609756097561
3,64,relu,1,10.0,512,0.4975609756097561
3,64,relu,1,1.0,16,0.5414634146341464
3,64,relu,1,1.0,32,0.5073170731707317
3,64,relu,1,1.0,64,0.6048780487804878
3,64,relu,1,1.0,128,0.7073170731707317
3,64,relu,1,1.0,256,0.4926829268292683
3,64,relu,1,1.0,512,0.5024390243902439
3,64,relu,1,0.1,16,0.8146341463414634
3,64,relu,1,0.1,32,0.5804878048780487
3,64,relu,1,0.1,64,0.751219512195122
3,64,relu,1,0.1,128,0.697560975609756
3,64,relu,1,0.1,256,0.4634146341463415
3,64,relu,1,0.1,512,0.33170731707317075
3,64,relu,1,0.01,16,0.8195121951219512
3,64,relu,1,0.01,32,0.824390243902439
3,64,relu,1,0.01,64,0.8341463414634146
3,64,relu,1,0.01,128,0.7902439024390244
3,64,relu,1,0.01,256,0.7804878048780488
3,64,relu,1,0.01,512,0.7365853658536585
3,64,relu,1,0.001,16,0.7853658536585366
3,64,relu,1,0.001,32,0.7609756097560976
3,64,relu,1,0.001,64,0.7658536585365854
3,64,relu,1,0.001,128,0.7804878048780488
3,64,relu,1,0.001,256,0.5121951219512195
3,64,relu,1,0.001,512,0.7219512195121951
3,64,relu,1,0.0001,16,0.7365853658536585
3,64,relu,1,0.0001,32,0.7463414634146341
3,64,relu,1,0.0001,64,0.4878048780487805
3,64,relu,1,0.0001,128,0.5024390243902439
3,64,relu,1,0.0001,256,0.4878048780487805
3,64,relu,1,0.0001,512,0.4975609756097561
3,64,relu,10,10.0,16,0.5609756097560976
3,64,relu,10,10.0,32,0.5024390243902439
3,64,relu,10,10.0,64,0.5365853658536586
3,64,relu,10,10.0,128,0.6341463414634146
3,64,relu,10,10.0,256,0.5024390243902439
3,64,relu,10,10.0,512,0.7658536585365854
3,64,relu,10,1.0,16,0.4975609756097561
3,64,relu,10,1.0,32,0.5658536585365853
3,64,relu,10,1.0,64,0.5170731707317073
3,64,relu,10,1.0,128,0.6536585365853659
3,64,relu,10,1.0,256,0.5073170731707317
3,64,relu,10,1.0,512,0.7804878048780488
3,64,relu,10,0.1,16,0.5170731707317073
3,64,relu,10,0.1,32,0.7902439024390244
3,64,relu,10,0.1,64,0.8585365853658536
3,64,relu,10,0.1,128,0.7853658536585366
3,64,relu,10,0.1,256,0.8439024390243902
3,64,relu,10,0.1,512,0.8585365853658536
3,64,relu,10,0.01,16,0.9560975609756097
3,64,relu,10,0.01,32,0.9317073170731708
3,64,relu,10,0.01,64,0.9609756097560975
3,64,relu,10,0.01,128,0.9414634146341463
3,64,relu,10,0.01,256,0.8829268292682927
3,64,relu,10,0.01,512,0.8585365853658536
3,64,relu,10,0.001,16,0.9414634146341463
3,64,relu,10,0.001,32,0.9317073170731708
3,64,relu,10,0.001,64,0.8536585365853658
3,64,relu,10,0.001,128,0.848780487804878
3,64,relu,10,0.001,256,0.7951219512195122
3,64,relu,10,0.001,512,0.7804878048780488
3,64,relu,10,0.0001,16,0.8097560975609757
3,64,relu,10,0.0001,32,0.775609756097561
3,64,relu,10,0.0001,64,0.7853658536585366
3,64,relu,10,0.0001,128,0.5121951219512195
3,64,relu,10,0.0001,256,0.7170731707317073
3,64,relu,10,0.0001,512,0.5414634146341464
3,64,relu,25,10.0,16,0.5073170731707317
3,64,relu,25,10.0,32,0.5073170731707317
3,64,relu,25,10.0,64,0.4975609756097561
3,64,relu,25,10.0,128,0.5121951219512195
3,64,relu,25,10.0,256,0.5073170731707317
3,64,relu,25,10.0,512,0.7463414634146341
3,64,relu,25,1.0,16,0.7121951219512195
3,64,relu,25,1.0,32,0.5073170731707317
3,64,relu,25,1.0,64,0.6048780487804878
3,64,relu,25,1.0,128,0.7804878048780488
3,64,relu,25,1.0,256,0.5414634146341464
3,64,relu,25,1.0,512,0.5170731707317073
3,64,relu,25,0.1,16,0.5024390243902439
3,64,relu,25,0.1,32,0.697560975609756
3,64,relu,25,0.1,64,0.7560975609756098
3,64,relu,25,0.1,128,0.8682926829268293
3,64,relu,25,0.1,256,0.8390243902439024
3,64,relu,25,0.1,512,0.9317073170731708
3,64,relu,25,0.01,16,0.9853658536585366
3,64,relu,25,0.01,32,0.9853658536585366
3,64,relu,25,0.01,64,0.9853658536585366
3,64,relu,25,0.01,128,0.9853658536585366
3,64,relu,25,0.01,256,0.9853658536585366
3,64,relu,25,0.01,512,0.9853658536585366
3,64,relu,25,0.001,16,0.9853658536585366
3,64,relu,25,0.001,32,0.9853658536585366
3,64,relu,25,0.001,64,0.9853658536585366
3,64,relu,25,0.001,128,0.9365853658536586
3,64,relu,25,0.001,256,0.8439024390243902
3,64,relu,25,0.001,512,0.824390243902439
3,64,relu,25,0.0001,16,0.8390243902439024
3,64,relu,25,0.0001,32,0.8439024390243902
3,64,relu,25,0.0001,64,0.7804878048780488
3,64,relu,25,0.0001,128,0.7707317073170732
3,64,relu,25,0.0001,256,0.7560975609756098
3,64,relu,25,0.0001,512,0.7414634146341463
3,64,relu,50,10.0,16,0.5024390243902439
3,64,relu,50,10.0,32,0.4975609756097561
3,64,relu,50,10.0,64,0.5024390243902439
3,64,relu,50,10.0,128,0.5121951219512195
3,64,relu,50,10.0,256,0.5024390243902439
3,64,relu,50,10.0,512,0.5024390243902439
3,64,relu,50,1.0,16,0.5024390243902439
3,64,relu,50,1.0,32,0.7609756097560976
3,64,relu,50,1.0,64,0.5902439024390244
3,64,relu,50,1.0,128,0.5463414634146342
3,64,relu,50,1.0,256,0.4975609756097561
3,64,relu,50,1.0,512,0.5073170731707317
3,64,relu,50,0.1,16,0.4975609756097561
3,64,relu,50,0.1,32,0.5024390243902439
3,64,relu,50,0.1,64,0.8682926829268293
3,64,relu,50,0.1,128,0.8634146341463415
3,64,relu,50,0.1,256,0.8439024390243902
3,64,relu,50,0.1,512,0.9853658536585366
3,64,relu,50,0.01,16,0.9853658536585366
3,64,relu,50,0.01,32,0.9853658536585366
3,64,relu,50,0.01,64,0.9853658536585366
3,64,relu,50,0.01,128,0.9853658536585366
3,64,relu,50,0.01,256,0.9853658536585366
3,64,relu,50,0.01,512,0.9853658536585366
3,64,relu,50,0.001,16,0.9853658536585366
3,64,relu,50,0.001,32,0.9853658536585366
3,64,relu,50,0.001,64,0.9853658536585366
3,64,relu,50,0.001,128,0.9853658536585366
3,64,relu,50,0.001,256,0.975609756097561
3,64,relu,50,0.001,512,0.8731707317073171
3,64,relu,50,0.0001,16,0.8878048780487805
3,64,relu,50,0.0001,32,0.848780487804878
3,64,relu,50,0.0001,64,0.8390243902439024
3,64,relu,50,0.0001,128,0.8195121951219512
3,64,relu,50,0.0001,256,0.7804878048780488
3,64,relu,50,0.0001,512,0.7951219512195122
3,64,relu,100,10.0,16,0.4975609756097561
3,64,relu,100,10.0,32,0.5073170731707317
3,64,relu,100,10.0,64,0.5560975609756098
3,64,relu,100,10.0,128,0.5414634146341464
3,64,relu,100,10.0,256,0.5024390243902439
3,64,relu,100,10.0,512,0.5414634146341464
3,64,relu,100,1.0,16,0.4975609756097561
3,64,relu,100,1.0,32,0.5024390243902439
3,64,relu,100,1.0,64,0.4975609756097561
3,64,relu,100,1.0,128,0.4975609756097561
3,64,relu,100,1.0,256,0.4975609756097561
3,64,relu,100,1.0,512,0.5024390243902439
3,64,relu,100,0.1,16,0.5024390243902439
3,64,relu,100,0.1,32,0.5024390243902439
3,64,relu,100,0.1,64,0.8926829268292683
3,64,relu,100,0.1,128,0.7073170731707317
3,64,relu,100,0.1,256,0.9219512195121952
3,64,relu,100,0.1,512,0.9658536585365853
3,64,relu,100,0.01,16,0.9853658536585366
3,64,relu,100,0.01,32,0.9853658536585366
3,64,relu,100,0.01,64,0.9853658536585366
3,64,relu,100,0.01,128,0.9853658536585366
3,64,relu,100,0.01,256,0.9853658536585366
3,64,relu,100,0.01,512,0.9853658536585366
3,64,relu,100,0.001,16,0.9853658536585366
3,64,relu,100,0.001,32,0.9853658536585366
3,64,relu,100,0.001,64,0.9853658536585366
3,64,relu,100,0.001,128,0.9853658536585366
3,64,relu,100,0.001,256,0.9853658536585366
3,64,relu,100,0.001,512,0.9853658536585366
